id,time_step,birth_time,death_time,x,y,next_id,prev_id
25,2,0,70,685,390,24,26
25,3,0,70,684,389,24,26
25,4,0,70,685,389,24,26
25,5,0,70,686,390,24,26
25,6,0,70,687,390,24,26
25,7,0,70,687,389,24,26
25,8,0,70,688,389,24,26
25,9,0,70,689,389,183,26
25,10,0,70,690,389,183,26
25,11,0,70,691,389,183,26
25,12,0,70,692,392,24,26
25,13,0,70,693,393,24,26
25,14,0,70,694,394,24,26
25,15,0,70,695,394,24,26
25,16,0,70,696,395,24,26
25,17,0,70,697,395,24,26
25,18,0,70,698,395,24,26
25,19,0,70,699,396,24,26
25,20,0,70,700,396,24,26
25,21,0,70,701,397,24,26
25,22,0,70,702,397,24,26
25,23,0,70,704,399,24,26
25,24,0,70,705,400,24,26
25,25,0,70,706,401,24,26
25,26,0,70,707,402,24,26
25,27,0,70,708,402,24,26
25,28,0,70,709,403,24,26
25,29,0,70,710,404,24,26
25,30,0,70,711,404,24,26
25,31,0,70,712,405,24,26
25,32,0,70,713,405,24,26
25,33,0,70,715,407,24,26
25,34,0,70,715,406,24,26
25,35,0,70,716,407,24,26
25,36,0,70,717,407,24,26
25,37,0,70,718,408,24,26
25,38,0,70,719,408,24,26
25,39,0,70,718,409,24,26
25,40,0,70,719,409,24,26
25,41,0,70,719,408,24,26
25,42,0,70,720,408,24,26
25,43,0,70,720,407,24,505
25,44,0,70,721,407,24,505
25,45,0,70,722,407,24,505
25,46,0,70,722,406,24,505
25,47,0,70,723,405,24,505
25,48,0,70,723,404,24,505
25,49,0,70,723,403,24,505
25,50,0,70,722,402,24,505
25,51,0,70,723,402,152,505
25,52,0,70,724,401,152,505
25,53,0,70,725,401,152,505
25,54,0,70,726,400,152,505
25,55,0,70,727,401,152,505
25,56,0,70,728,400,152,505
25,57,0,70,729,400,152,621
25,58,0,70,729,401,152,692
25,59,0,70,730,402,152,621
25,60,0,70,732,403,152,621
25,61,0,70,733,403,152,621
25,62,0,70,734,403,152,621
25,63,0,70,735,403,152,621
25,64,0,70,734,402,152,775
25,65,0,70,735,402,152,621
25,66,0,70,734,401,152,621
25,67,0,70,735,401,152,807
25,68,0,70,736,401,152,817
25,69,0,70,735,400,152,817
26,0,0,54,693,389,25,27
26,1,0,54,694,389,25,27
26,2,0,54,695,389,25,27
26,3,0,54,696,389,25,27
26,4,0,54,697,390,25,27
26,5,0,54,696,389,25,27
26,6,0,54,697,389,25,27
26,7,0,54,698,390,25,173
26,8,0,54,697,389,25,173
26,9,0,54,698,389,25,173
26,10,0,54,699,389,25,173
26,11,0,54,700,389,25,173
26,12,0,54,702,392,25,173
26,13,0,54,703,393,25,173
26,14,0,54,704,394,25,173
26,15,0,54,705,394,25,173
26,16,0,54,706,394,25,173
26,17,0,54,707,394,25,173
26,18,0,54,708,395,25,173
26,19,0,54,709,396,25,173
26,20,0,54,709,395,25,173
26,21,0,54,711,397,25,173
26,22,0,54,712,397,25,173
26,23,0,54,713,398,25,173
26,24,0,54,714,398,25,173
26,25,0,54,715,399,25,173
26,26,0,54,716,399,25,173
26,27,0,54,718,401,25,173
26,28,0,54,719,401,25,173
26,29,0,54,720,401,25,173
26,30,0,54,721,401,25,173
26,31,0,54,723,403,25,173
26,32,0,54,724,402,25,173
26,33,0,54,725,403,25,173
26,34,0,54,726,404,25,173
26,35,0,54,725,403,25,173
26,36,0,54,726,404,25,173
26,37,0,54,727,405,25,173
26,38,0,54,728,404,25,173
26,39,0,54,729,404,25,173
26,40,0,54,730,403,25,173
26,41,0,54,731,402,25,173
26,42,0,54,732,402,25,173
26,43,0,54,733,401,505,506
26,44,0,54,734,400,505,506
26,45,0,54,734,399,505,506
26,46,0,54,735,398,505,506
26,47,0,54,736,398,505,28
26,48,0,54,735,397,505,28
26,49,0,54,736,398,505,28
26,50,0,54,737,400,505,28
26,51,0,54,738,401,505,28
26,52,0,54,739,402,505,621
26,53,0,54,738,401,505,621
27,0,0,35,705,389,26,28
27,1,0,35,706,389,26,28
27,2,0,35,707,389,26,28
27,3,0,35,708,389,26,28
27,4,0,35,709,389,26,28
27,5,0,35,710,389,26,28
27,6,0,35,711,389,26,28
27,7,0,35,712,389,173,28
27,8,0,35,713,389,173,28
27,9,0,35,714,389,173,28
27,10,0,35,715,389,173,28
27,11,0,35,716,389,173,28
27,12,0,35,719,392,173,28
27,13,0,35,720,393,173,28
27,14,0,35,721,393,173,28
27,15,0,35,722,393,173,28
27,16,0,35,723,393,173,28
27,17,0,35,724,393,173,28
27,18,0,35,726,394,173,28
27,19,0,35,727,394,173,28
27,20,0,35,728,395,173,28
27,21,0,35,729,395,173,28
27,22,0,35,729,394,173,28
27,23,0,35,728,395,173,28
27,24,0,35,729,396,173,28
27,25,0,35,730,397,173,28
27,26,0,35,731,398,173,28
27,27,0,35,732,397,173,28
27,28,0,35,733,397,173,28
27,29,0,35,734,398,173,28
27,30,0,35,735,398,173,28
27,31,0,35,736,398,173,28
27,32,0,35,737,398,173,28
27,33,0,35,738,399,173,28
27,34,0,35,739,400,173,28
28,0,0,52,717,389,27,29
28,1,0,52,718,389,27,30
28,2,0,52,719,389,27,30
28,3,0,52,720,389,27,30
28,4,0,52,721,389,27,30
28,5,0,52,722,389,27,30
28,6,0,52,723,389,27,30
28,7,0,52,724,389,27,30
28,8,0,52,725,389,27,30
28,9,0,52,726,389,27,30
28,10,0,52,727,390,27,30
28,11,0,52,728,390,27,30
28,12,0,52,730,392,27,30
28,13,0,52,731,392,27,30
28,14,0,52,732,393,27,30
28,15,0,52,733,393,27,30
28,16,0,52,734,393,27,30
28,17,0,52,735,393,27,30
28,18,0,52,736,393,27,30
28,19,0,52,735,394,27,30
28,20,0,52,736,395,27,30
28,21,0,52,737,395,27,30
28,22,0,52,738,395,27,30
28,23,0,52,739,395,27,30
28,24,0,52,740,395,27,30
28,25,0,52,741,396,27,30
28,26,0,52,740,395,27,30
28,27,0,52,742,396,27,30
28,28,0,52,743,396,27,30
28,29,0,52,744,396,27,30
28,30,0,52,745,397,27,30
28,31,0,52,746,396,27,30
28,32,0,52,747,396,27,30
28,33,0,52,748,396,27,30
28,34,0,52,749,396,27,30
28,35,0,52,750,396,422,30
28,36,0,52,751,396,422,30
28,37,0,52,750,395,422,30
28,38,0,52,751,395,422,30
28,39,0,52,752,394,422,30
28,40,0,52,751,393,422,30
28,41,0,52,752,393,422,30
28,42,0,52,752,392,422,30
28,43,0,52,754,394,422,269
28,44,0,52,753,396,422,269
28,45,0,52,752,397,506,269
28,46,0,52,750,399,506,269
28,47,0,52,749,401,26,269
28,48,0,52,747,404,26,269
28,49,0,52,746,405,26,269
28,50,0,52,744,408,26,269
28,51,0,52,743,407,26,269
29,0,0,1,724,390,28,30
30,0,0,43,731,391,29,31
30,1,0,43,730,390,28,31
30,2,0,43,731,390,28,138
30,3,0,43,732,390,28,138
30,4,0,43,733,390,28,138
30,5,0,43,734,390,28,138
30,6,0,43,735,390,28,138
30,7,0,43,736,390,28,138
30,8,0,43,737,391,28,138
30,9,0,43,736,390,28,138
30,10,0,43,737,390,28,138
30,11,0,43,738,390,28,138
30,12,0,43,740,392,28,138
30,13,0,43,741,393,28,138
30,14,0,43,742,393,28,138
30,15,0,43,743,393,28,227
30,16,0,43,744,394,28,227
30,17,0,43,743,393,28,227
30,18,0,43,744,393,28,227
30,19,0,43,745,394,28,227
30,20,0,43,746,394,28,227
30,21,0,43,747,394,28,274
30,22,0,43,748,393,28,274
30,23,0,43,749,393,28,274
30,24,0,43,750,394,28,274
30,25,0,43,751,394,28,274
30,26,0,43,752,394,28,274
30,27,0,43,753,394,28,274
30,28,0,43,754,394,28,274
30,29,0,43,755,394,28,274
30,30,0,43,756,394,28,274
30,31,0,43,757,393,28,371
30,32,0,43,758,394,28,371
30,33,0,43,759,395,28,371
30,34,0,43,758,394,28,371
30,35,0,43,758,393,28,371
30,36,0,43,759,392,28,371
30,37,0,43,760,391,28,371
30,38,0,43,761,391,28,269
30,39,0,43,762,391,28,269
30,40,0,43,763,392,28,269
30,41,0,43,761,394,28,269
30,42,0,43,760,395,28,269
31,0,0,6,743,390,30,32
31,1,0,6,744,390,30,32
31,2,0,6,745,389,138,32
31,3,0,6,746,390,138,32
31,4,0,6,747,390,138,32
31,5,0,6,748,390,138,32
32,0,0,29,754,389,31,33
32,1,0,29,753,390,31,33
32,2,0,29,752,389,31,139
32,3,0,29,753,389,31,139
32,4,0,29,754,389,31,139
32,5,0,29,755,390,31,139
32,6,0,29,755,389,138,139
32,7,0,29,756,389,138,139
32,8,0,29,757,389,138,139
32,9,0,29,758,389,138,139
